,bias2,hidden_size,test_acc,test_loss,train_acc,train_loss,train_size,variance
76,0.23977288603782654,353.0,82.8602,0.4828259139060973,99.58928571428572,0.16537237707525493,784.0,0.24305301904678345
77,0.23198598623275757,406.0,83.01720000000002,0.4818296292684971,99.80612244897958,0.13928534127771855,784.0,0.24984365701675415
78,0.22304141521453857,468.0,83.77060000000002,0.4777028247974814,99.92857142857144,0.11614322364330291,784.0,0.2546614110469818
79,0.21621045470237732,538.0,84.1178,0.4701130910217761,99.96938775510205,0.09496794324368238,784.0,0.2539026439189911
80,0.21038565039634705,620.0,84.7036,0.4560134501941503,99.97959183673468,0.07684246050193906,784.0,0.24562779068946838
81,0.20562073588371277,714.0,85.57920000000001,0.43908821616694327,99.99744897959182,0.061914602480828765,784.0,0.2334674894809723
82,0.20254938304424286,822.0,86.13719999999999,0.42136875156313175,99.99744897959182,0.049979633558541535,784.0,0.21881936490535736
83,0.19943870604038239,946.0,86.76219999999995,0.4021432702764869,99.99744897959182,0.040692438185214994,784.0,0.2027045637369156
84,0.1970028579235077,1089.0,87.4716,0.38165315805748096,100.0,0.03367322548292577,784.0,0.18465030193328857
85,0.19559328258037567,1254.0,88.0502,0.3625714958272874,99.99744897959182,0.02833282728679478,784.0,0.16697822511196136
86,0.1936710625886917,1444.0,88.60660000000001,0.34753137736394996,100.0,0.02400112319737673,784.0,0.15386031568050385
87,0.1928725242614746,1663.0,88.90440000000001,0.33300039262697106,99.99744897959182,0.021211741515435277,784.0,0.14012786746025085
88,0.191818505525589,1915.0,89.22420000000002,0.32169989508390423,100.0,0.01874990321230143,784.0,0.1298813819885254
89,0.19151782989501953,2204.0,89.4972,0.3110009294524789,100.0,0.016670042951591312,784.0,0.1194831058382988
90,0.19034308195114136,2538.0,89.81439999999999,0.3025713734384626,100.0,0.015598373324610292,784.0,0.11222831159830093
91,0.18937399983406067,2922.0,90.08000000000001,0.2943707047812641,100.0,0.014294176339171826,784.0,0.1049967110157013
92,0.1898217797279358,3365.0,90.16179999999999,0.2888160589989275,100.0,0.013333251141011715,784.0,0.09899429231882095
93,0.18917781114578247,3874.0,90.3096,0.28341681910678745,100.0,0.012703799619339406,784.0,0.09423898905515671
94,0.18897569179534912,4461.0,90.4606,0.27831826811656357,100.0,0.011981685692444444,784.0,0.08934255689382553
95,0.18871977925300598,5136.0,90.5712,0.2749703656360507,100.0,0.011584763182327151,784.0,0.08625057339668274
96,0.18815559148788452,5914.0,90.72460000000001,0.2704649149160832,100.0,0.01104543029796332,784.0,0.08230933547019958
97,0.1876794695854187,6809.0,90.78859999999999,0.26753341171145445,100.0,0.01063142049824819,784.0,0.07985394448041916
98,0.18874375522136688,7840.0,90.8536,0.26511427072621885,100.0,0.010307187167927622,784.0,0.07637052237987518
